__time,/bota_serial/wrench_stamped/header/stamp/nanosec,/bota_serial/wrench_stamped/header/stamp/sec,/bota_serial/wrench_stamped/wrench/force/x,/bota_serial/wrench_stamped/wrench/force/y,/bota_serial/wrench_stamped/wrench/force/z,/bota_serial/wrench_stamped/wrench/torque/x,/bota_serial/wrench_stamped/wrench/torque/y,/bota_serial/wrench_stamped/wrench/torque/z
1726770885.201246,201245582.000000000,1726770885.000000000,5.962011337,0.717956662,4.457109928,0.291532010,0.089884020,-0.007585003
1726770885.205470,205470268.000000000,1726770885.000000000,6.166598797,0.618597448,4.688824654,0.285450995,0.087628029,-0.002191996
1726770885.222138,222137879.000000000,1726770885.000000000,5.998818874,0.787975192,4.754029274,0.288217038,0.091322027,0.000678001
1726770885.226759,226759508.000000000,1726770885.000000000,5.983538628,0.759423137,4.752709389,0.287915051,0.092418991,0.008227005
1726770885.231399,231399101.000000000,1726770885.000000000,5.894546986,0.840803683,4.253989220,0.288560003,0.094027035,0.015634004
1726770885.255476,255475786.000000000,1726770885.000000000,6.050501823,0.759886503,4.683970451,0.287005991,0.089932002,0.022788003
1726770885.260828,260828564.000000000,1726770885.000000000,5.998958111,0.815402985,4.496781826,0.286205053,0.089557000,0.030989008
1726770885.263606,263605842.000000000,1726770885.000000000,6.184543610,0.854258776,4.455370426,0.286984026,0.084394038,0.039919008
1726770885.285185,285184712.000000000,1726770885.000000000,5.936250687,0.848371029,4.610833168,0.284097970,0.084037036,0.042711996
1726770885.289783,289783027.000000000,1726770885.000000000,6.001528263,0.917948127,4.545124531,0.280182034,0.073880032,0.036929008
1726770885.293321,293321082.000000000,1726770885.000000000,6.001487732,0.789143205,4.743841171,0.268840998,0.065670013,0.033780001
1726770885.316310,316309693.000000000,1726770885.000000000,6.128925323,0.793956280,4.742337227,0.263673961,0.054887012,0.025771003
1726770885.320912,320911916.000000000,1726770885.000000000,6.113519669,0.735680103,4.817404747,0.255647033,0.050349012,0.023029011
1726770885.325460,325459693.000000000,1726770885.000000000,6.138411045,0.659677982,4.912189484,0.250270993,0.044809006,0.022409011
1726770885.347123,347123045.000000000,1726770885.000000000,6.240546227,0.525437713,5.136259079,0.242408022,0.037198007,0.016266005
1726770885.353904,353904304.000000000,1726770885.000000000,6.207048416,0.444176197,4.794054985,0.238468006,0.034206010,0.013854001
1726770885.358060,358060304.000000000,1726770885.000000000,6.322165966,0.526429415,4.949143410,0.239528015,0.031742014,0.013312994
1726770885.378227,378226527.000000000,1726770885.000000000,6.244730473,0.292163372,4.987275600,0.233665988,0.033092000,0.013282996
1726770885.382903,382902601.000000000,1726770885.000000000,6.189734459,0.361353278,5.051268578,0.235360011,0.035548009,0.015505003
1726770885.386148,386147860.000000000,1726770885.000000000,6.222517967,0.446397781,4.986444473,0.236836001,0.034256011,0.016192995
1726770885.409171,409171286.000000000,1726770885.000000000,6.248808384,0.527841091,5.017848015,0.238194987,0.034015011,0.016525997
1726770885.413278,413278379.000000000,1726770885.000000000,6.021872997,0.544362545,4.864914417,0.238931030,0.039049003,0.017221009
1726770885.417030,417030101.000000000,1726770885.000000000,6.196128368,0.550677896,5.206773281,0.237572014,0.034291990,0.018182002
1726770885.440891,440891193.000000000,1726770885.000000000,6.141121387,0.526949763,5.272227287,0.236757040,0.034908999,0.013018008
1726770885.446902,446901823.000000000,1726770885.000000000,6.134136200,0.501620054,4.955257893,0.237704992,0.034704011,0.012236000
1726770885.450590,450589601.000000000,1726770885.000000000,6.221287251,0.649158478,4.951249123,0.240835026,0.032862011,0.013099999
1726770885.470130,470129730.000000000,1726770885.000000000,6.150556087,0.387591004,5.176106930,0.234578013,0.034263000,0.014763004
1726770885.474733,474733082.000000000,1726770885.000000000,6.204398155,0.514230967,4.856793404,0.238686025,0.033422012,0.016213994
1726770885.479269,479268638.000000000,1726770885.000000000,6.203684330,0.403010130,5.110012054,0.236060992,0.034075014,0.017204013
